Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue Category,Venue,Venue Latitude,Venue Longitude
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Bymark,43.64721728401801,-79.3812518816638
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,The Gabardine,43.650988010642315,-79.38122513218156
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Bosk at Shangri-La,43.64902273676152,-79.38582635521233
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Noodle King,43.65170632794881,-79.38304628912547
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Ninki Izakaya,43.650227823523046,-79.38486260004564
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Tachi,43.650596038931276,-79.38339613055128
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Leña,43.651722,-79.379205
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Sweet Lulu,43.650556504899356,-79.38117543224396
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Kojin,43.64939770725357,-79.38609106624851
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,JaBistro,43.64968685893743,-79.38809001547467
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Mercatto,43.650243192168205,-79.38081989149896
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Fune Japanese Restaurant,43.648513655445655,-79.38645657820041
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,The Burger's Priest,43.64864328298093,-79.38753876719666
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Thai Island,43.64914597811404,-79.38379835292524
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Portico,43.65185568790013,-79.37805540906518
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Ki Modern Japanese + Bar,43.647223,-79.3793738
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Copacabana Grilled Brazilian,43.64833259480477,-79.38815147660709
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Bardi's Steak House,43.64622,-79.383074
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Chotto Matte,43.646473,-79.378782
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Bannock,43.65210117313841,-79.38117828399939
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Buster's Sea Cove,43.647774105842885,-79.37918080262172
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,La Bettola Di Terroni,43.65199330592564,-79.37805579614488
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Calii Love,43.64916558,-79.38170804
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Yuzu No Hana,43.6483011115534,-79.3883359381972
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,PLANTA Burger Financial District,43.65093442906692,-79.37929871929829
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Metropolitan Resto Bar,43.65006166044847,-79.3771814107564
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Planta Queen,43.650622,-79.388154
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Jump,43.648147385163526,-79.37875242540652
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,iQ Food Co,43.647481686032314,-79.37910417362639
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Victoria's Restaurant,43.64929834396347,-79.37643067251868
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Little Anthony's,43.650296245190525,-79.38451301997945
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Bob's Bulgogi,43.65190800954796,-79.3775230056258
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Jack Astor's Bar & Grill,43.645315000000004,-79.383837
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Modern Wok,43.64733928217316,-79.38435103029407
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Szechuan Express,43.646972813221204,-79.37954884053248
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Sushi-Q,43.647737531911154,-79.37969913096781
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Moxie's Classic Grill,43.64640825187707,-79.38445921313797
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Ho Ga Oriental Cuisine,43.64804326543633,-79.383108374673
"Richmond, Adelaide, King",43.649700000000045,-79.38257999999995,Restaurant,Thai Express,43.648115999999995,-79.384479
"Dufferin, Dovercourt Village",43.665050000000065,-79.43890999999995,Restaurant,Parallel,43.66951635632503,-79.43872770646193
"Dufferin, Dovercourt Village",43.665050000000065,-79.43890999999995,Restaurant,Stop BBQ Chicken,43.66592308165377,-79.43804189355156
Scarborough Village,43.74446000000007,-79.23116999999995,Restaurant,Anjappar Authentic Chettinadu Restaurant,43.74159209336912,-79.22679861121233
Scarborough Village,43.74446000000007,-79.23116999999995,Restaurant,Swiss Chalet,43.740393078236075,-79.23280219143186
"Fairview, Henry Farm, Oriole",43.78097000000002,-79.34780999999998,Restaurant,New York Fries - Fairview Mall,43.778604990156104,-79.34357713182652
"Fairview, Henry Farm, Oriole",43.78097000000002,-79.34780999999998,Restaurant,Thai Express,43.77799,-79.344091
"Fairview, Henry Farm, Oriole",43.78097000000002,-79.34780999999998,Restaurant,KFC,43.7776,-79.3442
"Fairview, Henry Farm, Oriole",43.78097000000002,-79.34780999999998,Restaurant,McDonald's,43.7784074,-79.3435742
"Fairview, Henry Farm, Oriole",43.78097000000002,-79.34780999999998,Restaurant,Bourbon St. Grill,43.77827649168577,-79.34324149162853
"Fairview, Henry Farm, Oriole",43.78097000000002,-79.34780999999998,Restaurant,Fit For Life,43.77935234078756,-79.35056822110249
"Fairview, Henry Farm, Oriole",43.78097000000002,-79.34780999999998,Restaurant,Taco Bell,43.777992,-79.34409000000001
"Fairview, Henry Farm, Oriole",43.78097000000002,-79.34780999999998,Restaurant,Villa Madina,43.77799,-79.344091
"Fairview, Henry Farm, Oriole",43.78097000000002,-79.34780999999998,Restaurant,Sushi Shop,43.77799,-79.344091
"Fairview, Henry Farm, Oriole",43.78097000000002,-79.34780999999998,Restaurant,Jimmy The Greek,43.77824451598338,-79.34332200351092
"Fairview, Henry Farm, Oriole",43.78097000000002,-79.34780999999998,Restaurant,Manchu Wok,43.778225146232884,-79.34330206344342
"Fairview, Henry Farm, Oriole",43.78097000000002,-79.34780999999998,Restaurant,Teriyaki Experience,43.77832992258357,-79.34310953832033
"Fairview, Henry Farm, Oriole",43.78097000000002,-79.34780999999998,Restaurant,Yoi,43.778244,-79.34300999999999
"Fairview, Henry Farm, Oriole",43.78097000000002,-79.34780999999998,Restaurant,Szechuan Express,43.777966,-79.343316
"Northwood Park, York University",43.764760000000074,-79.48797999999994,Restaurant,Carribean Heat,43.764155,-79.490227
"Northwood Park, York University",43.764760000000074,-79.48797999999994,Restaurant,Oishi Sushi,43.763523434819746,-79.49013570659244
"Northwood Park, York University",43.764760000000074,-79.48797999999994,Restaurant,Phở Liên Hương,43.76443735783582,-79.48977451350508
"Northwood Park, York University",43.764760000000074,-79.48797999999994,Restaurant,Falafel Express,43.76418710054122,-79.48912096481943
"Northwood Park, York University",43.764760000000074,-79.48797999999994,Restaurant,Aji Sushi,43.76351879231453,-79.49014247583848
"Northwood Park, York University",43.764760000000074,-79.48797999999994,Restaurant,Mr.Sub,43.76062,-79.48966899999999
"East Toronto, Broadview North (Old East York)",43.688110000000044,-79.33417999999995,Restaurant,Command Centre,43.687667,-79.33949
"Harbourfront East, Union Station, Toronto Islands",43.64285000000007,-79.38075999999995,Restaurant,Miku,43.64137436,-79.37753063
"Harbourfront East, Union Station, Toronto Islands",43.64285000000007,-79.38075999999995,Restaurant,e11even,43.64242558687748,-79.38144094115984
"Harbourfront East, Union Station, Toronto Islands",43.64285000000007,-79.38075999999995,Restaurant,Taverna Mercatto,43.64262514139939,-79.38325673989138
"Harbourfront East, Union Station, Toronto Islands",43.64285000000007,-79.38075999999995,Restaurant,Amano Pasta,43.64491852117436,-79.38235777637108
"Harbourfront East, Union Station, Toronto Islands",43.64285000000007,-79.38075999999995,Restaurant,Kellys Landing,43.64508162412025,-79.38304962483916
"Harbourfront East, Union Station, Toronto Islands",43.64285000000007,-79.38075999999995,Restaurant,Bymark,43.64721728401801,-79.3812518816638
"Harbourfront East, Union Station, Toronto Islands",43.64285000000007,-79.38075999999995,Restaurant,Chotto Matte,43.646473,-79.378782
"Harbourfront East, Union Station, Toronto Islands",43.64285000000007,-79.38075999999995,Restaurant,Kupfert & Kim,43.64117858582677,-79.37814448224783
"Harbourfront East, Union Station, Toronto Islands",43.64285000000007,-79.38075999999995,Restaurant,Bardi's Steak House,43.64622,-79.383074
"Harbourfront East, Union Station, Toronto Islands",43.64285000000007,-79.38075999999995,Restaurant,Alexandro's World Famous Gyros,43.6416627086796,-79.37521377369691
"Harbourfront East, Union Station, Toronto Islands",43.64285000000007,-79.38075999999995,Restaurant,Ki Modern Japanese + Bar,43.647223,-79.3793738
"Harbourfront East, Union Station, Toronto Islands",43.64285000000007,-79.38075999999995,Restaurant,Scaddabush Italian Kitchen & Bar,43.644736777660796,-79.38535477982775
"Harbourfront East, Union Station, Toronto Islands",43.64285000000007,-79.38075999999995,Restaurant,Steam Whistle's Biergarten,43.640665954727275,-79.38585895302366
"Harbourfront East, Union Station, Toronto Islands",43.64285000000007,-79.38075999999995,Restaurant,Chipotle Mexican Grill,43.644890000000004,-79.38305
"Harbourfront East, Union Station, Toronto Islands",43.64285000000007,-79.38075999999995,Restaurant,Piazza Manna,43.641460067165184,-79.37771914472566
"Harbourfront East, Union Station, Toronto Islands",43.64285000000007,-79.38075999999995,Restaurant,Kupfert & Kim (Brookfield Place),43.64640689131027,-79.3791688653838
"Harbourfront East, Union Station, Toronto Islands",43.64285000000007,-79.38075999999995,Restaurant,Szechuan Express,43.646972813221204,-79.37954884053248
"Harbourfront East, Union Station, Toronto Islands",43.64285000000007,-79.38075999999995,Restaurant,A&W,43.64136651819956,-79.37794165160912
"Harbourfront East, Union Station, Toronto Islands",43.64285000000007,-79.38075999999995,Restaurant,Oyshi Sushi,43.64234005516476,-79.37585304260914
"Harbourfront East, Union Station, Toronto Islands",43.64285000000007,-79.38075999999995,Restaurant,Spice Thai,43.63940652819094,-79.38445898645134
"Harbourfront East, Union Station, Toronto Islands",43.64285000000007,-79.38075999999995,Restaurant,Habeebee's Shawarma,43.639643632294266,-79.38268431323097
"Little Portugal, Trinity",43.64848000000006,-79.41773999999998,Restaurant,Foxley Bistro,43.64864274628385,-79.42049525794246
"Little Portugal, Trinity",43.64848000000006,-79.41773999999998,Restaurant,Pho Rua Vang (Golden Turtle),43.646893196546046,-79.41977781583955
"Little Portugal, Trinity",43.64848000000006,-79.41773999999998,Restaurant,La Cubana,43.6462300387816,-79.4196356996568
"Little Portugal, Trinity",43.64848000000006,-79.41773999999998,Restaurant,OddSeoul,43.64619218474247,-79.4196014527498
"Little Portugal, Trinity",43.64848000000006,-79.41773999999998,Restaurant,La Banane,43.64904020618135,-79.42059946263156
"Little Portugal, Trinity",43.64848000000006,-79.41773999999998,Restaurant,Bazara,43.64853491212856,-79.42052095294851
"Little Portugal, Trinity",43.64848000000006,-79.41773999999998,Restaurant,Mamakas Taverna,43.645908,-79.41965400000001
"Little Portugal, Trinity",43.64848000000006,-79.41773999999998,Restaurant,Union Restaurant,43.64585979013257,-79.41953208988866
"Little Portugal, Trinity",43.64848000000006,-79.41773999999998,Restaurant,Moliceiro Restaurant,43.648816,-79.420487
"Little Portugal, Trinity",43.64848000000006,-79.41773999999998,Restaurant,Hanmoto,43.64950530197358,-79.42276783144736
"Little Portugal, Trinity",43.64848000000006,-79.41773999999998,Restaurant,Le Swan,43.645102,-79.41483000000001
"Little Portugal, Trinity",43.64848000000006,-79.41773999999998,Restaurant,Soos,43.64625487651961,-79.41964945179629
"Little Portugal, Trinity",43.64848000000006,-79.41773999999998,Restaurant,Veghed,43.649224,-79.422326
"Little Portugal, Trinity",43.64848000000006,-79.41773999999998,Restaurant,Oyster Boy,43.64512413993281,-79.41425949836676
"Little Portugal, Trinity",43.64848000000006,-79.41773999999998,Restaurant,Ufficio,43.64943939088826,-79.4230140106971
"Little Portugal, Trinity",43.64848000000006,-79.41773999999998,Restaurant,Pho Tien Thanh,43.645484089734296,-79.41927617283633
"Little Portugal, Trinity",43.64848000000006,-79.41773999999998,Restaurant,Montgomery's,43.64427321589836,-79.41852057016375
"Little Portugal, Trinity",43.64848000000006,-79.41773999999998,Restaurant,Böehmer,43.64629266324354,-79.41948952292073
"Little Portugal, Trinity",43.64848000000006,-79.41773999999998,Restaurant,Rhum Corner,43.650895568738136,-79.41316982839949
"Little Portugal, Trinity",43.64848000000006,-79.41773999999998,Restaurant,Tanto,43.64570281236474,-79.41969394683838
"Little Portugal, Trinity",43.64848000000006,-79.41773999999998,Restaurant,Brasileirissimo Steak House,43.64944839477539,-79.42256164550781
"Little Portugal, Trinity",43.64848000000006,-79.41773999999998,Restaurant,The County General,43.64475517040364,-79.4162569979933
"Little Portugal, Trinity",43.64848000000006,-79.41773999999998,Restaurant,Nam Sandwich Shop,43.64513143431947,-79.41433440936565
"Little Portugal, Trinity",43.64848000000006,-79.41773999999998,Restaurant,Jules Bistro,43.644861147729436,-79.4159444976822
"Little Portugal, Trinity",43.64848000000006,-79.41773999999998,Restaurant,Fonda Lola,43.64463289430475,-79.41654631713304
"Little Portugal, Trinity",43.64848000000006,-79.41773999999998,Restaurant,KFC,43.6494,-79.4232
"Kennedy Park, Ionview, East Birchmount Park",43.725820000000056,-79.26460999999995,Restaurant,Personal Catering Toronto,43.72525043467196,-79.2663896083832
"Kennedy Park, Ionview, East Birchmount Park",43.725820000000056,-79.26460999999995,Restaurant,Hakka No.1,43.72768846107342,-79.26605655631752
Downsview,43.733840000000036,-79.46827999999994,Restaurant,Chef 47,43.730482902230214,-79.46642184396893
Downsview,43.733840000000036,-79.46827999999994,Restaurant,Mustafa,43.730441121729996,-79.46794849096634
Downsview,43.733840000000036,-79.46827999999994,Restaurant,Forget Me Not Cafe Vietnamese Resto-Bar,43.730491854293696,-79.46652955512842
Downsview,43.733840000000036,-79.46827999999994,Restaurant,Pupusa Loka,43.730480310428,-79.46684451269827
Downsview,43.733840000000036,-79.46827999999994,Restaurant,Mastro's Ristorante,43.7304655349976,-79.4684960885536
Downsview,43.733840000000036,-79.46827999999994,Restaurant,Lucky Wok Resturant,43.731631084237534,-79.46406841278076
Downsview,43.733840000000036,-79.46827999999994,Restaurant,Kervan Turkish Grill,43.73059840835091,-79.46529895481328
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Canoe,43.64745206618348,-79.38132001815677
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Bymark,43.64721728401801,-79.3812518816638
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Cactus Club Cafe,43.6495520142626,-79.38167072512041
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Chotto Matte,43.646473,-79.378782
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Ki Modern Japanese + Bar,43.647223,-79.3793738
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,The Keg Steakhouse + Bar - York Street,43.649986593185695,-79.38410336664538
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Bardi's Steak House,43.64622,-79.383074
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Amano Pasta,43.64491852117436,-79.38235777637108
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,John & Sons Oyster House,43.65065642537144,-79.38161285228475
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Buster's Sea Cove,43.647774105842885,-79.37918080262172
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Kellys Landing,43.64508162412025,-79.38304962483916
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Rosalinda,43.650252483069295,-79.38515575620075
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Bosk at Shangri-La,43.64902273676152,-79.38582635521233
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,The Chase,43.6509519820936,-79.37942201983014
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,TOCA,43.645431177261244,-79.3870585889549
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Biff's Bistro,43.64708482512509,-79.37634231908494
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,iQ Food Co,43.647481686032314,-79.37910417362639
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Estiatorio Volos,43.650329125599974,-79.38453301297716
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,The Gabardine,43.650988010642315,-79.38122513218156
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Fune Japanese Restaurant,43.648513655445655,-79.38645657820041
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Jump,43.648147385163526,-79.37875242540652
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Kojin,43.64939770725357,-79.38609106624851
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Ninki Izakaya,43.650227823523046,-79.38486260004564
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Tachi,43.650596038931276,-79.38339613055128
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Sweet Lulu,43.650556504899356,-79.38117543224396
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Mercatto,43.650243192168205,-79.38081989149896
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Szechuan Express,43.646972813221204,-79.37954884053248
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Kupfert & Kim (Brookfield Place),43.64640689131027,-79.3791688653838
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Calii Love,43.64916558,-79.38170804
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Scaddabush Italian Kitchen & Bar,43.644736777660796,-79.38535477982775
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Victoria's Restaurant,43.64929834396347,-79.37643067251868
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Chipotle Mexican Grill,43.644890000000004,-79.38305
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Sushi-Q,43.647737531911154,-79.37969913096781
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Metropolitan Resto Bar,43.65006166044847,-79.3771814107564
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,PLANTA Burger Financial District,43.65093442906692,-79.37929871929829
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Little Anthony's,43.650296245190525,-79.38451301997945
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,"Oliver & Bonacini Café Grill, Yonge and Front",43.64714379216559,-79.3769382034035
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Ramen Isshin,43.650532908222864,-79.38360143813185
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Harvey's,43.648253897648274,-79.37962738315764
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Thai Island,43.64687091962083,-79.37848796874363
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Katana on Bay,43.650299,-79.38085799999999
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Speakeasy 21,43.650050514534065,-79.37960097002309
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Tundra Restaurant,43.65006885787859,-79.38540891817722
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Pick 6ix,43.647645480979605,-79.37726694070217
"Toronto Dominion Centre, Design Exchange",43.647100000000066,-79.38152999999993,Restaurant,Swiss Chalet Express,43.64700739730915,-79.37974263426858
"Brockton, Parkdale Village, Exhibition Place",43.639410000000055,-79.42675999999993,Restaurant,Caffino,43.63902121044261,-79.42528923382933
"Brockton, Parkdale Village, Exhibition Place",43.639410000000055,-79.42675999999993,Restaurant,Chantecler,43.64175457582208,-79.4312263660021
"Brockton, Parkdale Village, Exhibition Place",43.639410000000055,-79.42675999999993,Restaurant,The Drake Hotel,43.64314651334194,-79.42459699348547
"Brockton, Parkdale Village, Exhibition Place",43.639410000000055,-79.42675999999993,Restaurant,Nuit Social,43.64285699255585,-79.4253881311002
"Brockton, Parkdale Village, Exhibition Place",43.639410000000055,-79.42675999999993,Restaurant,Guu Izakaya,43.64184554902977,-79.43108645308222
"Brockton, Parkdale Village, Exhibition Place",43.639410000000055,-79.42675999999993,Restaurant,Cool City Oyster Yard,43.64103265245078,-79.4220257375945
"Brockton, Parkdale Village, Exhibition Place",43.639410000000055,-79.42675999999993,Restaurant,Live Market,43.64004354699461,-79.42143328519197
"Brockton, Parkdale Village, Exhibition Place",43.639410000000055,-79.42675999999993,Restaurant,NuNu,43.64283113644224,-79.42562217104096
"Brockton, Parkdale Village, Exhibition Place",43.639410000000055,-79.42675999999993,Restaurant,Grand Electric,43.64171366792598,-79.43154546779928
"Brockton, Parkdale Village, Exhibition Place",43.639410000000055,-79.42675999999993,Restaurant,Levetto,43.64142501412593,-79.42218023701327
"Brockton, Parkdale Village, Exhibition Place",43.639410000000055,-79.42675999999993,Restaurant,Miss Thing's,43.64155912824447,-79.43196184684483
"Brockton, Parkdale Village, Exhibition Place",43.639410000000055,-79.42675999999993,Restaurant,Vogue Supper Club,43.636951261989346,-79.42544606558822
"Brockton, Parkdale Village, Exhibition Place",43.639410000000055,-79.42675999999993,Restaurant,Bacchanal,43.641556,-79.421802
"Brockton, Parkdale Village, Exhibition Place",43.639410000000055,-79.42675999999993,Restaurant,Liberty Shawarma,43.639503999999995,-79.421122
"Brockton, Parkdale Village, Exhibition Place",43.639410000000055,-79.42675999999993,Restaurant,Dandylion,43.64270580546543,-79.42661829932291
"Brockton, Parkdale Village, Exhibition Place",43.639410000000055,-79.42675999999993,Restaurant,Sushi & Bibimbop,43.63974606545771,-79.42109090080831
"Brockton, Parkdale Village, Exhibition Place",43.639410000000055,-79.42675999999993,Restaurant,Alexandria Falafel,43.641901845099504,-79.43024704824384
"Brockton, Parkdale Village, Exhibition Place",43.639410000000055,-79.42675999999993,Restaurant,Kotta Japanese Restaurant,43.63874998596859,-79.42835029903068
"Brockton, Parkdale Village, Exhibition Place",43.639410000000055,-79.42675999999993,Restaurant,KOJA,43.63975778979764,-79.42110038336594
"Brockton, Parkdale Village, Exhibition Place",43.639410000000055,-79.42675999999993,Restaurant,Mythology Diner,43.64158,-79.43117600000001
"Brockton, Parkdale Village, Exhibition Place",43.639410000000055,-79.42675999999993,Restaurant,Pho Asia 21,43.63884039563241,-79.42769253930125
"Brockton, Parkdale Village, Exhibition Place",43.639410000000055,-79.42675999999993,Restaurant,Saigon Flower,43.64311422896345,-79.42421470624055
"Brockton, Parkdale Village, Exhibition Place",43.639410000000055,-79.42675999999993,Restaurant,APRÈS,43.64297,-79.425371
"Brockton, Parkdale Village, Exhibition Place",43.639410000000055,-79.42675999999993,Restaurant,Ultramen,43.639990000000004,-79.42147
"Golden Mile, Clairlea, Oakridge",43.712890000000066,-79.28505999999999,Restaurant,taste of afghanistan,43.70862,-79.28447800000001
Downsview,43.72071000000005,-79.51700999999997,Restaurant,Pho Con Bò,43.71936559059618,-79.51195926903694
Downsview,43.72071000000005,-79.51700999999997,Restaurant,Burger King,43.7199973242512,-79.51168835163111
"India Bazaar, The Beaches West",43.66797000000002,-79.31466999999998,Restaurant,The Burger's Priest,43.6667306403693,-79.3155561491546
"India Bazaar, The Beaches West",43.66797000000002,-79.31466999999998,Restaurant,O Sushi,43.66668372330836,-79.3166142781831
"India Bazaar, The Beaches West",43.66797000000002,-79.31466999999998,Restaurant,Casa di Giorgio,43.66664527559903,-79.31520351125722
"India Bazaar, The Beaches West",43.66797000000002,-79.31466999999998,Restaurant,Harvey's,43.66652801054251,-79.3151266656414
"India Bazaar, The Beaches West",43.66797000000002,-79.31466999999998,Restaurant,KFC,43.66662420318485,-79.31591580156238
"India Bazaar, The Beaches West",43.66797000000002,-79.31466999999998,Restaurant,McDonald's,43.66503856709324,-79.31908369995905
"Commerce Court, Victoria Hotel",43.64840000000004,-79.37913999999995,Restaurant,Canoe,43.64745206618348,-79.38132001815677
"Commerce Court, Victoria Hotel",43.64840000000004,-79.37913999999995,Restaurant,Bymark,43.64721728401801,-79.3812518816638
"Commerce Court, Victoria Hotel",43.64840000000004,-79.37913999999995,Restaurant,Cactus Club Cafe,43.6495520142626,-79.38167072512041
"Commerce Court, Victoria Hotel",43.64840000000004,-79.37913999999995,Restaurant,Chotto Matte,43.646473,-79.378782
"Commerce Court, Victoria Hotel",43.64840000000004,-79.37913999999995,Restaurant,The Chase,43.6509519820936,-79.37942201983014
"Commerce Court, Victoria Hotel",43.64840000000004,-79.37913999999995,Restaurant,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161
"Commerce Court, Victoria Hotel",43.64840000000004,-79.37913999999995,Restaurant,Richmond Station,43.65156872562108,-79.37926594000328
"Commerce Court, Victoria Hotel",43.64840000000004,-79.37913999999995,Restaurant,John & Sons Oyster House,43.65065642537144,-79.38161285228475
"Commerce Court, Victoria Hotel",43.64840000000004,-79.37913999999995,Restaurant,Ki Modern Japanese + Bar,43.647223,-79.3793738
"Commerce Court, Victoria Hotel",43.64840000000004,-79.37913999999995,Restaurant,Sukhothai,43.6484871024991,-79.37454735245633
"Commerce Court, Victoria Hotel",43.64840000000004,-79.37913999999995,Restaurant,Biff's Bistro,43.64708482512509,-79.37634231908494
"Commerce Court, Victoria Hotel",43.64840000000004,-79.37913999999995,Restaurant,Fresh On Front,43.64781466405137,-79.37445276186271
"Commerce Court, Victoria Hotel",43.64840000000004,-79.37913999999995,Restaurant,The Keg Steakhouse + Bar - Esplanade,43.64671207408792,-79.3747676163912
